geneSymbol,numVariantes
TNFRSF13B,2
AC007952.5,2
PIGS,2
ALDOC,2
SPAG5,2
TLCD1,2
TP53I13,2
SSH2,2
LRRC37BP1,2
CTD-2349P21.5,2
RHBDL3,2
RAD51D,2
SLFN14,2
HNF1B,2
PCGF2,2
MED24,2
KRTAP3-2,2
KRTAP1-5,2
KRT35,2
KRT14,2
KRT17,2
GHDC,2
TUBG2,2
C17orf105,2
ASB16,2
ITGA2B,2
EFTUD2,2
GOSR2,2
SCRN2,2
HOXB7,2
COL1A1,2
XYLT2,2
UTP18,2
C17orf112,2
TOM1L1,2
SCPEP1,2
RNF43,2
ACE,2
STRADA,2
ABCA5,2
KIF19,2
BTBD17,2
GPRC5C,2
OTOP3,2
UBE2O,2
AFMID,2
ACTG1,2
SLC25A10,2
PCYT2,2
C18orf56,2
TYMS,2
RP11-674N23.1,2
SS18,2
RPRD1A,2
ELP2,2
STARD6,2
BOD1L2,2
FECH,2
BCL2,2
ZNF407,2
PQLC1,2
HSBP1L1,2
THEG,2
TPGS1,2
GADD45B,2
TLE2,2
GNA11,2
TMIGD2,2
MPND,2
CHAF1A,2
UBXN6,2
SAFB,2
FUT6,2
PSPN,2
EMR4P,2
CTB-133G6.1,2
PNPLA6,2
CERS4,2
ZNF559,2
RDH8,2
PPAN-P2RY11,2
RAVER1,2
C19orf80,2
PRKCSH,2
ZNF823,2
ZNF439,2
PRDX2,2
EMR3,2
BRD4,2
OR10H2,2
SLC35E1,2
OCEL1,2
BABAM1,2
MAST3,2
HOMER3,2
GATAD2A,2
AC078899.1,2
ZNF66,2
ZNF714,2
ZNF725P,2
CTC-448F2.3,2
URI1,2
DPY19L3,2
CEP89,2
ZNF30,2
HPN,2
FXYD5,2
AC002511.1,2
GAPDHS,2
ZNF829,2
CTB-102L5.4,2
YIF1B,2
IFNL2,2
SPTBN4,2
ITPKC,2
CYP2A7,2
CYP2G1P,2
TGFB1,2
ARHGEF1,2
PSG3,2
XRCC1,2
CEACAM19,2
MARK4,2
DMPK,2
TPRX1,2
CTB-60B18.6,2
SNRNP70,2
HRC,2
NAPSA,2
MYBPC2,2
KLK2,2
TMC4,2
RPS9,2
AC009892.10,2
RDH13,2
TNNI3,2
PTPRH,2
ZFP28,2
ZNF256,2
ZNF274,2
ZNF324,2
ZNF446,2
SLC27A5,2
TRIM28,2
MZF1,2
PSMF1,2
SDCBP2,2
SIRPG,2
STK35,2
ZNF343,2
TMEM239,2
VPS16,2
UBOX5,2
SMOX,2
RP4-775C13.1,2
GGTLC1,2
VSX1,2
MYLK2,2
BPIFB3,2
SRC,2
SLC12A5,2
NCOA5,2
SLC13A3,2
TP53RK,2
SULF2,2
MTG2,2
OSBPL2,2
ARFGAP1,2
PTK6,2
NPBWR2,2
C21orf91,2
TIAM1,2
GART,2
CRYZL1,2
SLC5A3,2
CHAF1B,2
PFKL,2
FTCD,2
GAB4,2
BID,2
PRODH,2
TBX1,2
C22orf29,2
SLC7A4,2
YDJC,2
PPM1F,2
IGLV1-41,2
IGLC3,2
GGT5,2
GUCD1,2
TIMP3,2
C1QTNF6,2
LGALS1,2
NOL12,2
SOX10,2
APOBEC3B,2
APOBEC3F,2
ZC3H7B,2
C22orf46P,2
NDUFA6-AS1,2
SAMM50,2
LDOC1L,2
GRAMD4,2
ARSE,2
GS1-257G1.1,2
NHS,2
PHKA2,2
SUPT20HL2,2
FAM47A,2
DYNLT3,2
NYX,2
FUNDC1,2
DUSP21,2
SSX9,2
WAS,2
VSIG4,2
GDPD2,2
IL2RG,2
MORC4,2
NUP62CL,2
COL4A5,2
RP1-241P17.4,2
AGTR2,2
SLC6A14,2
OCRL,2
FRMD7,2
ESPN,2
RERE,2
CERS2,2
IL8,2
RNF8,2
HYCC1,2
HOXA3,2
MTURN,2
TRIM48,2
TMEM134,2
ATG16L2,2
PPP1R1A,2
ZCCHC8,2
NDUFB1,2
NLK,2
SLC44A2,2
ZNF329,2
SCRT2,2
MOV10L1,2
ACOT9,2
ALG13,2
FUNDC2,2
DVL1,2
ATAD3C,2
CAMTA1,2
DFFA,2
KPNA6,2
SMIM12,2
CCDC163P,2
IPP,2
ORC1,2
LRRC8B,2
HSP90B3P,2
HIPK1,2
MRPS21,2
MCL1,2
RAB13,2
ISG20L2,2
DARS2,2
LHX4,2
CAMSAP2,2
CNIH4,2
ZNF678,2
C1orf229,2
C2orf48,2
FAM161A,2
CIR1,2
ATF2,2
PDE1A,2
ARPC2,2
CDK5R2,2
CCDC108,2
OBSL1,2
SPATA3,2
COPS7B,2
PRRT3,2
DLEC1,2
IQCF5,2
DENND6A,2
IFT57,2
ACAD11,2
CLDN18,2
FAIM,2
B3GALNT1,2
IQCG,2
IDUA,2
MFSD10,2
HGFAC,2
NOA1,2
UGT2B17,2
IRX2-DT,2
RP11-1113N2.4,2
TAF9,2
CAMLG,2
REEP2,2
SLC26A2,2
FAXDC2,2
ZNRD1,2
LY6G5B,2
SLC39A7,2
C6orf106,2
PPARD,2
LHFPL5,2
MED20,2
SMAP1,2
LACE1,2
NCOA7,2
GINM1,2
TULP4,2
AC073343.1,2
HOXA13,2
ADCYAP1R1,2
ZNF107,2
VKORC1L1,2
ABHD11,2
SEMA3A,2
ZNF655,2
CNOT4,2
C7orf73,2
ZNF862,2
PPP1R3B,2
LZTS1,2
CHCHD7,2
RRM2B,2
GSDMD,2
MAPK15,2
ZNF250,2
IFNA7,2
SPTAN1,2
CEL,2
SDCCAG3,2
TUBB8,2
BMI1,2
KAT6B,2
ZNF518A,2
CEND1,2
SLC25A22,2
KCNJ11,2
PRRG4,2
LTBR,2
C1S,2
ARF3,2
KRT3,2
ANKRD52,2
9-Mar,2
RP11-366L20.2,2
SLC25A3,2
KBTBD6,2
MED4,2
IPO4,2
AKAP6,2
SAMD15,2
ZBTB42,2
GOLGA6L2,2
UBE3A,2
DUOXA1,2
PSTPIP1,2
C15orf37,2
ZNF592,2
PIGQ,2
HAGH,2
1-Sep,2
ZNF747,2
FAM101B,2
TTC19,2
ALDH3A2,2
AC090616.2,2
KRTAP9-3,2
KRTAP9-4,2
AOC2,2
DGKE,2
CLTC,2
EPG5,2
NFATC1,2
THOP1,2
ILF3,2
ZNF844,2
ZNF44,2
ZNF442,2
RAB8A,2
ZNF738,2
ZNF429,2
CTC-457E21.9,2
ZNF254,2
ZNF607,2
PSG6,2
EXOC3L2,2
PTGIR,2
DACT3,2
BAX,2
ZNF468,2
ZNF320,2
NDUFA3,2
ZNF814,2
RASSF2,2
SNX5,2
UQCC1,2
TTI1,2
IL10RB,2
C21orf58,2
IGLV2-11,2
ZNRF3,2
SYAP1,2
CXorf23,2
UBA1,2
RBM3,2
IQSEC2,2
FAAH2,2
ITGB1BP2,2
OR6K2,2
ELF3,2
POU3F3,2
GIMAP4,2
ST18,2
DEPTOR,2
HEMGN,2
ARHGEF40,2
ATPAF2,2
BRSK1,2
TMPRSS2,2
SFI1,2
NOL9,2
GBP2,2
KCNC4,2
IGSF3,2
RP11-343N15.1,2
NOTCH2NL,2
CGN,2
KDM5B,2
TMEM18,2
RSAD2,2
RPS27A,2
KLHL40,2
PSAPL1,2
TET2,2
NDST3,2
GPM6A,2
C5orf22,2
NUDCD2,2
GPRIN1,2
NRN1,2
C6orf62,2
CMTR1,2
AMD1,2
WTAP,2
BZW2,2
CA13,2
NR6A1,2
ENTPD1,2
MPZL3,2
NAB2,2
POMP,2
RP11-96O20.2,2
ISLR2,2
GOSR1,2
AXIN2,2
TTC39C,2
MRPL54,2
KMT2B,2
SALL4,2
SYNC,2
PTPRF,2
SLC35D1,2
APH1A,2
NTRK1,2
RGS4,2
2-Mar,2
C2orf16,2
CCDC88A,2
FIGLA,2
KCNIP3,2
SLC11A1,2
SRD5A1,2
AMACR,2
SLC25A46,2
TGFBI,2
PCDHGB6,2
EHMT2,2
EPHA7,2
TRBV20-1,2
HMX2,2
OR4A5,2
SMTNL1,2
COPS7A,2
CLSTN3,2
PHC1,2
GXYLT1,2
POP5,2
ANAPC5,2
C15orf57,2
STRA6,2
TMEM104,2
CD177,2
LAIR1,2
TTYH1,2
GGA1,2
CHM,2
ZCCHC16,2
RUFY1,2
INHBA,2
UPK3B,2
AMBRA1,2
AAMDC,2
INTS4,2
ARHGAP42,2
BIRC2,2
SLC6A13,2
SCNN1A,2
SUCLA2,2
L3HYPDH,2
RGS6,2
SHPK,2
PLCB4,2
KLHL21,2
PER3,2
CTNNBIP1,2
EFHD2,2
WDTC1,2
SDC3,2
PEF1,2
ELOVL1,2
LIX1L,2
VPS45,2
SLC27A3,2
SLC39A1,2
ADAM15,2
DCAF8,2
KIAA0040,2
LMOD1,2
LAPTM4A,2
PROM2,2
TMEM131,2
GPR148,2
DNAJC10,2
SLC39A10,2
INO80D,2
ATG9A,2
HDLBP,2
OXTR,2
RPL32,2
FAM212A,2
C3orf17,2
GFM1,2
FNDC3B,2
RBM47,2
RCHY1,2
PITX2,2
NDUFS6,2
TRIM36,2
PCDHB15,2
PCDHGA7,2
GMPR,2
TRIM10,2
FOXP4,2
FRS3,2
PRICKLE4,2
CEP41,2
TRBV7-6,2
LYN,2
NSMAF,2
MSC,2
RMDN1,2
SLC45A4,2
VCP,2
TNC,2
TSC1,2
TLL2,2
MMS19,2
SIRT3,2
CRY2,2
SPI1,2
OR10D3,2
HNRNPA1,2
KIF5A,2
MYBPC1,2
C12orf42,2
FICD,2
ANKRD13A,2
RITA1,2
PXN,2
SETD1B,2
ZAR1L,2
SPERT,2
ZNF770,2
C15orf41,2
MGA,2
DUOX2,2
MYEF2,2
PLEKHO2,2
UBN1,2
N4BP1,2
PDP2,2
IST1,2
RPL13,2
WRAP53,2
ZNF385C,2
PPP1R9B,2
HID1,2
CDH20,2
CHERP,2
MED26,2
ATP4A,2
PPP1R37,2
RASIP1,2
FUZ,2
ZNF8,2
BMP2,2
GDAP1L1,2
WFDC13,2
GRIK1,2
INPP5J,2
ENTHD1,2
SMC1B,2
SMC1A,2
LAGE3,2
PROB1,2
RHAG,2
FAM221A,2
ESCO2,2
WFDC3,2
DRAM1,2
RFX5,1
TSEN15,1
RAB7L1,1
RRP15,1
SPC25,1
DZIP3,1
EIF2A,1
RARRES1,1
KCNMB2,1
ECE2,1
CLDN16,1
USP53,1
NR2F1,1
PCDHB3,1
PPP1R3G,1
PFDN6,1
CDKN1A,1
CRISP1,1
MAP7,1
IFNGR1,1
KIAA0087,1
SNORA15,1
INTS4L1,1
RP11-67H2.1,1
MINPP1,1
RAB11FIP2,1
TSPAN32,1
RBMXL2,1
MYOD1,1
RAG2,1
PHF21A,1
MEN1,1
KLRC1,1
NACA,1
LRRIQ1,1
CTD-2014B16.3,1
SNORD115-9,1
EID1,1
KIAA0101,1
CD276,1
C15orf27,1
NUDT16L1,1
VWA3A,1
CDIPT,1
TAC4,1
ZNRF4,1
SUGP2,1
HKR1,1
ZNF569,1
PSG5,1
TULP2,1
KCNA7,1
TBC1D20,1
PROKR2,1
ATP6V1E1,1
SMARCB1,1
NHSL2,1
IDS,1
IL9R,1
FAM132A,1
ENO1,1
PTGER3,1
GFI1,1
PIFO,1
RNF115,1
DAP3,1
BGLAP,1
REN,1
VIT,1
GTDC1,1
IGFBP2,1
STK36,1
WNT10A,1
RHOA,1
PTX3,1
AC092964.1,1
NIPAL1,1
CSN1S1,1
RAI14,1
CCNH,1
POLR3G,1
GABRP,1
SLC34A1,1
CLK4,1
TFEB,1
NDUFA4,1
NPSR1,1
PLAG1,1
C8orf76,1
PPP1R16A,1
CTSL,1
NINJ1,1
CISD1,1
C10orf54,1
FAM180B,1
TRIM64C,1
PELI3,1
KRT86,1
ESD,1
EHD4,1
ADAMTS7P3,1
TICRR,1
NUP93,1
FZD2,1
SUMO2,1
H3F3B,1
TUBB6,1
PSTPIP2,1
TNFRSF11A,1
CCDC151,1
SCGB2B2,1
SERINC3,1
PHACTR3,1
PITPNB,1
ZMAT5,1
APOBEC3G,1
FOXR2,1
LUZP4,1
IFI44L,1
ABHD5,1
SRPRB,1
FAM194A,1
CCNL1,1
KCNN2,1
ITK,1
KDM1B,1
BMP5,1
SLC16A10,1
OLIG3,1
PHF14,1
PNMA2,1
ARMC1,1
CNTNAP3,1
SET,1
PTGES,1
MCRS1,1
TPTE2,1
DZIP1,1
PSMB11,1
SIX6,1
KCNH5,1
ADAMTSL3,1
WASH3P,1
TCEB2,1
MIR371B,1
C19orf18,1
RP4-777D9.2,1
USP16,1
DGCR14,1
PI4KAP2,1
PPIL2,1
HMOX1,1
ATAD3A,1
GPR153,1
NECAP2,1
ZBTB8A,1
SOAT1,1
DUSP10,1
CYP20A1,1
STK16,1
TRIP12,1
WNT5A,1
ABHD10,1
ZBTB20,1
C4orf17,1
ZNF300,1
HS3ST5,1
CYTH3,1
FAM133B,1
DLX5,1
OR2F1,1
PPP2R2A,1
RP11-150O12.3,1
FGFR1,1
TRPA1,1
BAAT,1
PRR26,1
SLC29A3,1
PLCE1,1
MXI1,1
WT1,1
FTH1,1
PDE6H,1
IRAK4,1
SLC24A5,1
RP11-798K3.3,1
HIGD2B,1
CCDC33,1
TARSL2,1
SNX29,1
DCUN1D3,1
C16orf98,1
MMP15,1
SCARF1,1
TMEM256,1
RAB31,1
CTB-92J24.3,1
ARHGAP35,1
ZNF528,1
NF1P3,1
ARVCF,1
ASPHD2,1
ARX,1
ALAS2,1
TCEAL7,1
SLC25A53,1
AIFM1,1
MAD2L2,1
GMEB1,1
DUSP23,1
LRRN2,1
XDH,1
SH3TC1,1
USP17L30,1
NCAPG,1
CXCL3,1
ANXA5,1
MRPL2,1
FABP7,1
SCRN1,1
DEFB104B,1
KIAA1875,1
TMEM261,1
NR4A3,1
C9orf91,1
OR1L3,1
CCNJ,1
WDR96,1
STIM1,1
RPS6KB2,1
B3GAT1,1
SUOX,1
RAP1B,1
SVOP,1
CTDSPL2,1
ZNF500,1
PPP1R27,1
WRB,1
ASB12,1
PTGFR,1
UBL4B,1
RAP1A,1
GPR89A,1
KPRP,1
PGLYRP3,1
ATP8B2,1
GBA1,1
CD1A,1
OR10K2,1
OR10R2,1
MNDA,1
DUSP27,1
TEX35,1
BATF3,1
WNT9A,1
OR6F1,1
C2orf43,1
PKDCC,1
NEURL3,1
IL37,1
NCKAP5,1
RAB3GAP1,1
NEUROD1,1
BOLL,1
PECR,1
UQCRC1,1
C3orf67,1
OR5K1,1
TRPC1,1
LEKR1,1
SERPINI2,1
PDCD10,1
KCNMB3,1
FGF12,1
GBA3,1
SRD5A3,1
TMPRSS11E,1
ANAPC10,1
SLC10A7,1
RGS7BP,1
F2RL2,1
ANKRD34B,1
CEP120,1
AC116366.6,1
MATR3,1
PCDHA7,1
PCDHB17,1
SAP30L,1
RING1,1
PI16,1
PEX6,1
CRISP3,1
KHDRBS2,1
CD109,1
RP11-296E7.1,1
MAP3K5,1
TIAM2,1
PMS2CL,1
NME8,1
TRGV9,1
RALA,1
PON2,1
ARMC10,1
C7orf66,1
FEZF1,1
SND1,1
TRBV7-7,1
TRBV23-1,1
KEL,1
OR2A2,1
SLC7A2,1
E2F5,1
CNBD1,1
FBXO43,1
GLDC,1
BNC2,1
SHB,1
RORB,1
SPATA31C1,1
FBXW2,1
ST6GALNAC4,1
PPAPDC3,1
AL161651.1,1
PARD3,1
TMEM26,1
SAMD8,1
SLC16A12,1
COL17A1,1
ATRNL1,1
C10orf120,1
DEAF1,1
UBQLN3,1
OR56B3P,1
IMMP1L,1
OR4A16,1
OR4A15,1
PRG3,1
TMEM109,1
RARRES3,1
BBS1,1
GDPD4,1
RP11-313I2.11,1
GUCY1A2,1
C11orf88,1
MYL6B,1
RP11-977G19.10,1
RDH16,1
RP11-193M21.1,1
C12orf50,1
MTERFD3,1
OAS1,1
SIRT4,1
KDM2B,1
ATP6V0A2,1
FOXO1,1
JPH4,1
AL136418.1,1
DPF3,1
VRTN,1
SYNDIG1L,1
NOXRED1,1
PPP4R4,1
SNORD116-20,1
THBS1,1
GPR176,1
RNU7-5P,1
TNFAIP8L3,1
RASL12,1
DPP8,1
RPLP1,1
CT62,1
RCN2,1
CHRNB4,1
FAM169BP,1
ZSCAN32,1
RP11-598D12.4,1
NIP7,1
COG4,1
ASGR2,1
IFT20,1
C17orf75,1
IGFBP4,1
KCTD2,1
CLPP,1
CNN1,1
ZNF69,1
KLHL26,1
CLIP3,1
ZNF229,1
ZNF582,1
DEFB125,1
CRLS1,1
RP5-828K20.1,1
HNF4A,1
EYA2,1
EDN3,1
C20orf166,1
KCNQ2,1
GABPA,1
MAP3K7CL,1
C21orf49,1
SH3BGR,1
IGSF5,1
BACE2,1
CECR5,1
HIRA,1
DGCR6L,1
PLA2G3,1
SMEK3P,1
CHTF8P1,1
SPANXN5,1
TMSB15B,1
AMOT,1
RBMX2,1
DNASE1L1,1
TBL1Y,1
DNAJC11,1
LPAR3,1
GPR137B,1
AC083899.3,1
JAKMIP2,1
ZNF204P,1
ZNF3,1
FAM91A1,1
RTN4RL2,1
PSMD9,1
TK2,1
ANKRD40,1
AC012123.1,1
S1PR2,1
TTPAL,1
NIPSNAP1,1
CASK,1
CELA3A,1
MARCKSL1,1
RSPO1,1
NASP,1
MYSM1,1
EFNA4,1
C1orf65,1
OLA1,1
RBM15B,1
PROS1,1
KBTBD12,1
CXCL9,1
RP11-219C20.1,1
CCNI2,1
MIR4650-2,1
SYBU,1
PGM5,1
PIP5KL1,1
LGALS3,1
ERH,1
NANOGP8,1
EIF2AK4,1
SNX20,1
TAT,1
GALK1,1
PET100,1
ANGPTL6,1
GPI,1
FUT2,1
MFN1,1
GRK4,1
PURA,1
RANBP9,1
TAPBP,1
ZNF853,1
MRPS17,1
MRPS33,1
AC006372.4,1
PLAT,1
FOXB2,1
KLF6,1
NET1,1
FGFBP3,1
ROBO4,1
SLC10A1,1
TMOD2,1
SOX8,1
KRTAP4-16P,1
RP11-156P1.3,1
RAB36,1
TOB2,1
BMX,1
PHF6,1
DFFB,1
ESPNP,1
NKAIN1,1
PSMB2,1
TACSTD2,1
SASS6,1
CLK2,1
SEMA4A,1
OLFML2B,1
SFT2D2,1
TDRD15,1
TRIM54,1
RHOQ,1
PAPOLG,1
RGPD2,1
NCK2,1
TUBA3E,1
SP140L,1
TRPM8,1
ADH4,1
ELF2,1
KLKB1,1
SKIV2L2,1
POLK,1
KLHL3,1
HIST1H1A,1
ZNF165,1
OR11A1,1
DDR1,1
PTCHD4,1
NKAIN2,1
IL22RA2,1
WIPI2,1
AQP1,1
TRGV2,1
GLI3,1
GS1-259H13.2,1
C7orf43,1
VGF,1
TRBV6-8,1
KCTD9,1
LRRC14,1
C9orf131,1
OR1K1,1
ZCCHC24,1
MMRN2,1
FRAT1,1
SFXN3,1
ADRA2A,1
TCERG1L,1
OR5M3,1
C11orf31,1
AP001652.1,1
DDB1,1
SDHAF2,1
CTD-3074O7.11,1
SUV420H1,1
NADSYN1,1
UBTFL1,1
KCNA5,1
GDF3,1
NECAP1,1
DCD,1
ATXN7L3B,1
ORAI1,1
GALNT9,1
HYPK,1
DUOX1,1
DMXL2,1
RPL3L,1
SLX4,1
NDE1,1
RP11-143N13.2,1
SBK1,1
RP11-252A24.2,1
CRK,1
UBE2Z,1
LPO,1
SOX9,1
TTYH2,1
TBC1D16,1
THOC1,1
MADCAM1,1
DAZAP1,1
CALR,1
SSBP4,1
CYP2A13,1
TPRX2,1
CDS2,1
RPS21,1
KRTAP10-7,1
IGLL1,1
RP1-130H16.18,1
SMIM45,1
REPS2,1
MAP3K15,1
MAP7D2,1
KLHL34,1
USP11,1
KIAA2022,1
ZNF711,1
NXF5,1
PADI4,1
FHL3,1
C1orf43,1
SHE,1
CD5L,1
CRP,1
RGS21,1
GPR37L1,1
GEN1,1
IL1RN,1
GRB14,1
ALS2CR12,1
TMEM40,1
PROSP,1
TNFSF10,1
SLC6A19,1
TSLP,1
IL3,1
CTB-1I21.2,1
CXXC5,1
GGNBP1,1
XPO5,1
GRM1,1
AGR2,1
NT5C3A,1
WBSCR27,1
KBTBD11,1
NUDT18,1
SLC26A7,1
TPM2,1
ARPC5L,1
LARP4B,1
OLAH,1
MICU1,1
POLR3A,1
RRM1,1
OR52H1,1
TCIRG1,1
P4HA3,1
CLNS1A,1
MED17,1
FAM76B,1
CASP12,1
DPPA3,1
RP11-923I11.6,1
SUPT20H,1
DNAJC15,1
CPB2,1
TMTC4,1
HAUS4,1
C14orf1,1
TJP1,1
RPGRIP1L,1
TXNDC17,1
LGALS9C,1
STAC2,1
KRTAP4-8,1
KRTAP9-8,1
GH2,1
DSG1,1
LGALS7B,1
ZNF285,1
VASP,1
C5AR2,1
NTN5,1
PRKCG,1
CCDC106,1
REM1,1
BPIFA1,1
NFS1,1
IGLV1-36,1
SPIN2B,1
TCEAL1,1
SPANXN2,1
CNGA2,1
MAGEA3,1
MECP2,1
SNAPIN,1
APOA1BP,1
TADA1,1
CSRP1,1
HK2,1
ZSWIM2,1
UCN2,1
ROPN1,1
ACPP,1
U2SURP,1
EXOC1,1
RP11-21I10.2,1
RP11-171N4.2,1
NEK1,1
NADK2,1
ELOVL7,1
RAD17,1
RPL26L1,1
TRIM7,1
PRPF4B,1
HIST1H3J,1
MCCD1,1
FANCE,1
STX11,1
RP11-1217F2.1,1
POLR2J3,1
ANKRD7,1
NKX2-6,1
TATDN1,1
MYC,1
CPSF1,1
NMRK1,1
OSTF1,1
CDC14B,1
TDRD7,1
MSANTD3,1
PIERCE1,1
SUV39H2,1
C10orf126,1
FANK1,1
OR51L1,1
MS4A18,1
ALG10B,1
STX2,1
LRCH1,1
KLF5,1
GPC6,1
CMTM5,1
MDGA2,1
IGHV3-49,1
LINC02915,1
CCNDBP1,1
GDPD3,1
GAN,1
FLII,1
TBC1D28,1
GRB7,1
KRT36,1
RPS6KB1,1
GRIK5,1
TEKT4P2,1
BACH1,1
CBX6,1
TTC3P1,1
CD40LG,1
TREX2,1
BRCC3,1
ZCCHC17,1
LRRC39,1
BROX,1
CLASP1,1
SLC16A14,1
OTOS,1
RAB6B,1
MROH2B,1
RNU5B-4P,1
POT1,1
RP11-54D18.3,1
BRINP1,1
PPP1R3C,1
SYT13,1
OR4C5,1
OR10AG1,1
KITLG,1
MIR17HG,1
TMEM62,1
DUOXA2,1
ATOSA,1
IQCH,1
RGS9BP,1
USP25,1
MIS18A,1
AP000525.9,1
HPS4,1
ADSL,1
GRPR,1
LAS1L,1
LPGAT1,1
KMO,1
FANCL,1
SNRNP200,1
GABRR3,1
SEC63,1
MAD1L1,1
AC005493.1,1
EGR3,1
POLB,1
FKTN,1
CTBP2,1
ATP5B,1
ADAM6,1
ZSWIM7,1
DRG2,1
SLC39A11,1
AC011475.1,1
ZNF799,1
KCNG1,1
TRIT1,1
CD46,1
OR2M2,1
MSH6,1
UBP1,1
GSK3B,1
PROM1,1
UBA6,1
UGT2B28,1
UCP1,1
PCDHA12,1
UFL1,1
LEPROTL1,1
RBM12B,1
RFX3,1
ZNF37A,1
VCL,1
INSC,1
KDM4E,1
OR10G4,1
IPO8,1
USP44,1
LATS2,1
SGCG,1
GTF2F2,1
DLEU7,1
IRS2,1
NKX2-1,1
FBXO39,1
C17orf49,1
USP43,1
MMD,1
CIDEA,1
CTD-2554C21.1,1
STX16,1
TNFRSF18,1
SLC45A1,1
OPRD1,1
BSDC1,1
C1orf109,1
RIMKLA,1
WDR65,1
BTF3L4,1
RPE65,1
15-Sep,1
BRDT,1
DNTTIP2,1
FNDC7,1
C1orf162,1
CRTC2,1
GON4L,1
AL138930.2,1
ILDR2,1
CYB5R1,1
IL24,1
SYT14,1
MFSD2B,1
CIB4,1
PREB,1
AFTPH,1
CCDC142,1
SLC9A4,1
C1QL2,1
AOX1,1
PID1,1
2-Sep,1
CNTN6,1
MTMR14,1
BAP1,1
DBR1,1
SLC9A9,1
IFT80,1
SLC51A,1
UGT2B10,1
PF4,1
CCDC158,1
LIN54,1
FAM175A,1
RP11-542P2.1,1
GYPB,1
GRIA2,1
HAND2,1
DEPDC1B,1
NAIP,1
CTXN3,1
PCDHB1,1
PDGFRB,1
RP11-826N14.2,1
SCGN,1
RNF39,1
PACSIN1,1
KCNK16,1
GPR115,1
GCM1,1
SLC18B1,1
PRR18,1
RP11-503C24.6,1
PPP1R17,1
RP11-468B6.1,1
LHFPL3,1
WNT2,1
ZNF783,1
RARRES2,1
CCDC25,1
IDO2,1
POMK,1
TCEA1,1
XKR4,1
ANKRD46,1
NOL6,1
SPAG8,1
GKAP1,1
STX17,1
ZNF883,1
OR1N2,1
TTC16,1
ADARB2,1
IL15RA,1
RAB18,1
SLC35G1,1
ARHGAP19,1
EXOSC1,1
OAT,1
MRGPRG,1
CREB3L1,1
OR5AS1,1
UBE2L6,1
TTC9C,1
KCNK7,1
NPAS4,1
C11orf24,1
KRTAP5-11,1
RP11-849H4.2,1
MAP6,1
APLP2,1
TEAD4,1
AKAP3,1
NANOGP1,1
DDX47,1
SLC38A4,1
COX14,1
KRT85,1
CSRP2,1
ASCL1,1
PTPN11,1
RNF17,1
PABPC3,1
ALOX5AP,1
TEX26,1
RNY4P29,1
POU4F1,1
OR4K5,1
TRAV5,1
TRAV8-7,1
OXA1L,1
PLEK2,1
GSKIP,1
SNORD114-14,1
SNORD115-39,1
MAPK6,1
FAM81A,1
RP11-114H24.7,1
PCSK6,1
ITFG3,1
FBXL16,1
ABCA3,1
PMM2,1
RNF40,1
RP11-488I20.8,1
CALB2,1
RP11-303E16.5,1
KIAA0513,1
PABPN1L,1
CHRNB1,1
EFNB3,1
RPL26,1
COPS3,1
FAM83G,1
RNF112,1
SLC47A1,1
AC061975.8,1
GAS2L2,1
WIPF2,1
KRTAP4-6,1
MYCBPAP,1
EPX,1
RAD51C,1
CDC42EP4,1
ACOX1,1
ASPSCR1,1
ZNF24,1
TEKTIP1,1
EVI5L,1
CDC37,1
ELOF1,1
NOTCH3,1
SLC5A5,1
IFI30,1
DDX49,1
LRP3,1
B3GNT8,1
ZNF221,1
KLC3,1
DTD1,1
MANBAL,1
TOX2,1
KRTAP19-7,1
DSCR8,1
PSMG1,1
SIK1,1
SLC25A18,1
HIC2,1
IGLV8-61,1
MTFP1,1
SYN3,1
PNPLA3,1
AMER1,1
CDCA8,1
C1orf228,1
ZCCHC11,1
GPX7,1
WLS,1
DDAH1,1
AMY1C,1
HHIPL2,1
ARF1,1
PLD5,1
DESI2,1
C2orf91,1
PLEKHH2,1
TTC7A,1
KCNK12,1
EPC2,1
CRYGB,1
ACOX2,1
RPL24,1
C3orf36,1
TMEM41A,1
MAN2B2,1
SNX24,1
H2AFY,1
KCNIP1,1
UBTD2,1
MXD3,1
RP11-423H2.1,1
TRIM40,1
PDSS2,1
TCP10L2,1
UNCX,1
GRID2IP,1
EEPD1,1
PTCD1,1
ERICH1,1
ENTPD4,1
SCARA5,1
FNTA,1
PDE7A,1
TMEM55A,1
CER1,1
MIR4477A,1
IARS,1
AAED1,1
ANP32B,1
GARNL3,1
C9orf114,1
CYP2C8,1
AS3MT,1
HBE1,1
TUB,1
PTPN5,1
ARHGAP1,1
SERPING1,1
LGALS12,1
TMEM136,1
RP11-687M24.4,1
MAP3K12,1
VEZT,1
GLT1D1,1
SCEL,1
C14orf119,1
DIO3OS,1
PGBD4,1
WDR76,1
RP11-279F6.1,1
FAH,1
EXOSC6,1
SLFN12L,1
LSM12,1
VMP1,1
SERPINB7,1
SF3A2,1
YIPF2,1
CYP4F8,1
SMG9,1
CCDC61,1
SUV420H2,1
ZNF628,1
RFPL4A,1
AAR2,1
RPN2,1
LPIN3,1
ALG12,1
XK,1
GLOD5,1
GPRASP2,1
FRMPD3,1
ZNF185,1
PFKFB4,1
RNF150,1
GABRA1,1
POU5F1,1
AZGP1,1
AF131216.5,1
C8orf49,1
